what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1286194232681
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1286194232682
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1286194232684
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1286194232685
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1286194232685
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1286194232685
started,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1286194232686
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1286194232687
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1286194232687
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1286194232688
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1286194232700
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1286194232701
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1286194232701
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1286194232717
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1286194232717
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1286194232718
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1286194232718
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1286194232719
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1286194232720
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1286194232720
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1286194232721
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1286194232740
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1286194232741
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1286194232743
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1286194232743
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1286194232744
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1286194232745
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1286194232746
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1286194232752
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1286194232752
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1286194232753
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1286194232753
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1286194232754
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1286194232754
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1286194232755
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1286194232756
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1286194232757
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1286194232757
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1286194232758
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1286194232758
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1286194232759
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1286194232759
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1286194232759
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1286194232760
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1286194232760
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1286194232760
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1286194232761
started,bundle,org.infinitest.eclipse,5.1.79,"org.infinitest.eclipse",1286194232779
os,sysinfo,,,"macosx",1286194232783
arch,sysinfo,,,"x86",1286194232783
ws,sysinfo,,,"cocoa",1286194232783
locale,sysinfo,,,"fr_FR",1286194232783
processors,sysinfo,,,"2",1286194232783
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1286194232783
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1286194232783
java.specification.name,sysinfo,,,"Java Platform API Specification",1286194232783
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286194232783
java.specification.version,sysinfo,,,"1.6",1286194232783
java.vendor,sysinfo,,,"Apple Inc.",1286194232783
java.version,sysinfo,,,"1.6.0_20",1286194232783
java.vm.info,sysinfo,,,"mixed mode",1286194232783
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1286194232783
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1286194232783
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286194232783
java.vm.specification.version,sysinfo,,,"1.0",1286194232783
java.vm.vendor,sysinfo,,,"Apple Inc.",1286194232783
java.vm.version,sysinfo,,,"16.3-b01-279",1286194232783
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286194236440
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286194236446
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1286194236462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194247948
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1286194251491
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1286194251500
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1286194266029
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1286194266032
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1286194267740
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1286194267773
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1286194267817
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1286194267889
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1286194267901
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1286194268259
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1286194268562
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1286194268571
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1286194268603
started,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1286194268603
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1286194268618
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1286194271099
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1286194271701
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1286194272413
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1286194273623
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1286194274181
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1286194281253
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1286194281280
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1286194281382
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1286194281388
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286194281725
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1286194281836
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1286194283963
opened,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1286194287741
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1286194287773
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1286194287882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194288033
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1286194291748
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1286194292276
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1286194292359
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286194307244
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1286194307358
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1286194307359
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1286194307384
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1286194307394
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1286194307510
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1286194307599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194312671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194333010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1286194337656
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1286194337854
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194337973
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1286194338459
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1286194338482
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1286194338596
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1286194338700
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1286194338705
started,bundle,org.eclipse.pde.build,3.6.0.v20100603,"org.eclipse.pde.build",1286194339187
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.core",1286194339226
started,bundle,org.eclipse.equinox.p2.director.app,1.0.200.v20100527,"org.eclipse.equinox.p2.director.app",1286194339232
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1286194339238
started,bundle,org.eclipse.emf.ant,2.6.0.v20100521-1846,"org.eclipse.emf.ant",1286194339254
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1286194339271
started,bundle,org.eclipse.emf.converter,2.5.0.v20100614-1136,"org.eclipse.emf.converter",1286194339301
started,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1286194339317
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1286194339331
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.0.v20100520,"org.eclipse.equinox.p2.repository.tools",1286194339381
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1286194339429
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1286194339441
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1286194339472
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286194339517
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1286194339698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194339973
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1286194340796
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1286194341783
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1286194341786
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1286194344513
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286194348080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194350893
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194369901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1286194369966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194374885
started,bundle,org.eclipse.pde,3.6.0.v201006080911,"org.eclipse.pde",1286194381401
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1286194381437
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1286194381449
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1286194381469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194409007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286194409426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195409200
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1286195421268
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1286195421419
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1286195422282
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1286195423365
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1286195424378
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1286195424739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195432921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195449610
error,log,,,"Test runner process failed to start in a timely manner",1286195456805
error,log,,,"Error executing event runnable: Looking for tests",1286195456820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195493772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195493988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195498355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195498394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195525392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195525448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195527133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195527183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195534577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195534625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195535714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195535759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195562995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195563044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195564554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195564634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195571834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195571883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195573473
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195573515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195578731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195578779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195579847
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195579889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195586622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195586672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195587743
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286195587801
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1286195592961
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286195593048
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1286195594157
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286195594198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195601699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195610153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1286195610200
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1286195621141
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195621260
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195621838
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1286195629735
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286195634183
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286195654839
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195662861
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195662993
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1286195666570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286195667998
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286195737309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195741475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195751691
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1286195751746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195770498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195906721
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195920306
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195920469
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195920469
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286195922127
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195922127
